pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
120 <pt<400 	4<chiso range<11 	16.0893	1.04566	10.6704	0.866752	13.3095	0.236209	0.739921
120 <pt<400 	4<chiso range<12 	16.0893	1.04566	10.6704	0.783191	13.3997	0.381778	0.769751
120 <pt<400 	4<chiso range<13 	16.0893	1.04566	10.6704	0.776547	13.3884	0.398167	0.767701
120 <pt<400 	5<chiso range<10 	16.0893	1.04566	10.6704	0.629002	13.5556	0.751348	0.823411
120 <pt<400 	5<chiso range<11 	16.0893	1.04566	10.6704	0.627626	13.5427	0.759079	0.820369
120 <pt<400 	5<chiso range<12 	16.0893	1.04566	10.6704	0.578201	13.5915	0.915943	0.837856
120 <pt<400 	5<chiso range<13 	16.0893	1.04566	10.6704	0.608111	13.5548	0.823336	0.824996
120 <pt<400 	6<chiso range<11 	16.0893	1.04566	10.6704	0.802348	13.3688	0.348558	0.760762
120 <pt<400 	6<chiso range<12 	16.0893	1.04566	10.6704	0.70163	13.4772	0.559652	0.796843
120 <pt<400 	6<chiso range<13 	16.0893	1.04566	10.6704	0.712635	13.4307	0.539482	0.784986
120 <pt<400 	7<chiso range<12 	16.0893	1.04566	10.6704	0.627709	13.55	0.759567	0.822402
120 <pt<400 	7<chiso range<13 	16.0893	1.04566	10.6704	0.654942	13.5029	0.688148	0.807875
120 <pt<400 	8<chiso range<13 	16.0893	1.04566	10.6704	0.955452	13.1847	0.110009	0.7014
#######################################################################################
